id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperatura interna,temperatura esterna,temperatura meteo,peso bilancia
877,AAA00353656109378739,3254,1168,1306,0,11858,4128,27021,"45,7275","9,7127",304,903,9777,85,0,0,19,17,36,0,0,21/4/23 4.29,"32,54","11,68","9,03","27,021"
878,AAA00353656109378739,3264,1168,1381,0,11924,4128,27021,"45,7275","9,7127",304,906,9776,85,0,292,10,14,38,0,0,21/4/23 4.44,"32,64","11,68","9,06","27,021"
879,AAA00353656109378739,3256,1168,1337,0,11858,4128,27056,"45,7275","9,7127",304,917,9777,86,0,0,28,19,28,0,0,21/4/23 4.59,"32,56","11,68","9,17","27,056"
880,AAA00353656109378739,3246,1168,1312,0,11858,4142,27056,"45,7275","9,7127",304,903,9777,86,0,0,17,15,20,0,0,21/4/23 5.14,"32,46","11,68","9,03","27,056"
881,AAA00353656109378739,3260,1168,1300,0,11793,4135,27090,"45,7275","9,7127",304,905,9777,86,0,0,27,27,42,0,0,21/4/23 5.29,"32,60","11,68","9,05","27,09"
882,AAA00353656109378739,3268,1162,1300,0,11858,4122,27056,"45,7275","9,7127",304,903,9778,85,0,0,20,21,37,0,0,21/4/23 5.44,"32,68","11,62","9,03","27,056"
883,AAA00353656109378739,3266,1162,1331,0,11858,4128,27056,"45,7275","9,7127",304,933,9778,85,0,225,13,12,24,0,0,21/4/23 5.59,"32,66","11,62","9,33","27,056"
884,AAA00353656109378739,3263,1162,1306,0,11793,4128,27090,"45,7275","9,7127",304,955,9779,85,0,0,11,19,46,0,0,21/4/23 6.14,"32,63","11,62","9,55","27,09"
885,AAA00353656109378739,3270,1162,1293,0,11858,4142,27090,"45,7275","9,7127",304,957,9779,85,0,67,32,13,32,67,0,21/4/23 6.29,"32,70","11,62","9,57","27,09"
886,AAA00353656109378739,3263,1168,1293,0,11858,4115,27056,"45,7275","9,7127",304,956,9781,84,0,337,21,20,35,0,0,21/4/23 6.44,"32,63","11,68","9,56","27,056"
887,AAA00353656109378739,3266,1162,1331,0,11858,4142,27056,"45,7275","9,7127",304,972,9783,84,0,202,5,16,30,0,1,21/4/23 6.59,"32,66","11,62","9,72","27,056"
888,AAA00353656109378739,3278,1175,1306,0,11858,4128,27056,"45,7275","9,7127",304,969,9783,84,0,0,30,17,30,0,0,21/4/23 7.14,"32,78","11,75","9,69","27,056"
889,AAA00353656109378739,3273,1168,1300,0,11793,4149,27056,"45,7275","9,7127",304,969,9785,83,0,292,44,20,44,292,7,21/4/23 7.29,"32,73","11,68","9,69","27,056"
890,AAA00353656109378739,3259,1168,1300,0,11858,4135,27056,"45,7275","9,7127",304,966,9787,83,0,337,12,27,44,0,6,21/4/23 7.45,"32,59","11,68","9,66","27,056"
891,AAA00353656109378739,3259,1175,1343,0,11793,4149,27021,"45,7275","9,7127",297,979,9786,83,0,0,28,36,50,0,8,21/4/23 7.59,"32,59","11,75","9,79","27,021"
892,AAA00353656109378739,3268,1181,1312,0,11793,4142,27021,"45,7275","9,7127",297,996,9787,83,0,0,31,25,31,0,21,21/4/23 8.14,"32,68","11,81","9,96","27,021"
893,AAA00353656109378739,3247,1187,1312,0,11858,4142,27056,"45,7275","9,7127",297,1007,9789,83,0,0,20,28,39,0,39,21/4/23 8.29,"32,47","11,87","10,07","27,056"
894,AAA00353656109378739,3275,1200,1406,0,11989,4142,26987,"45,7275","9,7127",297,1022,9789,82,0,337,22,37,56,0,35,21/4/23 8.45,"32,75","12,00","10,22","26,987"
895,AAA00353656109378739,3272,1206,1387,0,11793,4128,27021,"45,7275","9,7127",297,1024,9789,82,0,337,18,34,44,0,40,21/4/23 9.00,"32,72","12,06","10,24","27,021"
896,AAA00353656109378739,3275,1212,1350,0,11858,4128,26987,"45,7275","9,7127",297,1045,9790,82,0,292,13,27,45,0,101,21/4/23 9.15,"32,75","12,12","10,45","26,987"
897,AAA00353656109378739,3263,1225,1343,0,11858,4128,26987,"45,7275","9,7127",297,1064,9791,82,0,0,20,13,23,0,131,21/4/23 9.30,"32,63","12,25","10,64","26,987"
898,AAA00353656109378739,3262,1231,1350,0,11924,4122,26952,"45,7275","9,7127",297,1085,9792,82,0,0,34,25,38,0,197,21/4/23 9.45,"32,62","12,31","10,85","26,952"
899,AAA00353656109378739,3252,1237,1412,0,11793,4128,26952,"45,7275","9,7127",297,1099,9794,81,0,0,23,18,36,0,310,21/4/23 10.01,"32,52","12,37","10,99","26,952"
900,AAA00353656109378739,3255,1250,1381,0,11858,4122,26952,"45,7275","9,7127",297,1165,9795,82,0,0,29,20,29,0,444,21/4/23 10.15,"32,55","12,50","11,65","26,952"
901,AAA00353656109378739,3273,1275,1393,0,11858,4149,26883,"45,7275","9,7127",297,1324,9795,82,0,337,20,20,30,0,803,21/4/23 10.30,"32,73","12,75","13,24","26,883"
902,AAA00353656109378739,3296,1312,1431,0,11924,4128,26917,"45,7275","9,7127",297,1470,9796,79,0,67,20,11,20,67,1146,21/4/23 10.45,"32,96","13,12","14,70","26,917"
903,AAA00353656109378739,3308,1350,1512,0,11924,4135,26848,"45,7275","9,7127",297,1526,9796,78,0,292,2,8,13,0,1072,21/4/23 11.02,"33,08","13,50","15,26","26,848"
904,AAA00353656109378739,3321,1381,1506,0,11793,4149,26779,"45,7275","9,7127",297,1511,9797,77,0,0,2,5,11,0,969,21/4/23 11.15,"33,21","13,81","15,11","26,779"
905,AAA00353656109378739,3311,1406,1525,0,11924,4135,26710,"45,7275","9,7127",297,1454,9797,77,0,292,0,1,3,0,678,21/4/23 11.30,"33,11","14,06","14,54","26,71"
906,AAA00353656109378739,3311,1418,1543,0,11924,4128,26676,"45,7275","9,7127",297,1438,9798,77,0,135,0,0,0,135,519,21/4/23 11.45,"33,11","14,18","14,38","26,676"
907,AAA00353656109378739,3307,1437,1606,0,11858,4128,26641,"45,7275","9,7127",314,1428,9800,79,0,135,0,0,0,135,742,21/4/23 12.02,"33,07","14,37","14,28","26,641"
908,AAA00353656109378739,3318,1462,1587,0,11858,4149,26607,"45,7275","9,7127",314,1463,9800,79,0,135,0,2,12,0,856,21/4/23 12.15,"33,18","14,62","14,63","26,607"
909,AAA00353656109378739,3313,1475,1600,0,11858,4142,26537,"45,7275","9,7127",314,1499,9800,80,0,135,0,0,0,135,742,21/4/23 12.30,"33,13","14,75","14,99","26,537"
910,AAA00353656109378739,3309,1493,1700,0,11924,4122,26468,"45,7275","9,7127",314,1427,9800,80,0,135,0,0,0,135,560,21/4/23 12.45,"33,09","14,93","14,27","26,468"
911,AAA00353656109378739,3312,1525,1706,0,11858,4122,26468,"45,7275","9,7127",314,1479,9800,82,0,292,0,0,3,0,474,21/4/23 13.02,"33,12","15,25","14,79","26,468"
912,AAA00353656109378739,3304,1550,1681,0,11858,4128,26434,"45,7275","9,7127",314,1548,9799,83,0,67,7,4,8,0,746,21/4/23 13.15,"33,04","15,50","15,48","26,434"
913,AAA00353656109378739,3294,1575,1706,0,11858,4122,26365,"45,7275","9,7127",314,1620,9798,81,0,0,37,19,37,0,919,21/4/23 13.31,"32,94","15,75","16,20","26,365"
914,AAA00353656109378739,3296,1618,1737,0,11858,4149,26330,"45,7275","9,7127",314,1780,9798,79,0,292,34,18,34,292,1134,21/4/23 13.46,"32,96","16,18","17,80","26,33"
915,AAA00353656109378739,3284,1662,1837,0,11793,4128,26296,"45,7275","9,7127",314,2111,9797,75,0,337,33,11,33,337,1310,21/4/23 14.02,"32,84","16,62","21,11","26,296"
916,AAA00353656109378739,3297,1712,1837,0,11858,4142,26192,"45,7275","9,7127",314,2366,9796,71,0,292,34,9,34,292,1542,21/4/23 14.16,"32,97","17,12","23,66","26,192"
917,AAA00353656109378739,3295,1762,1881,0,11858,4135,26192,"45,7275","9,7127",314,2150,9796,67,0,0,28,23,38,0,1881,21/4/23 14.31,"32,95","17,62","21,50","26,192"
918,AAA00353656109378739,3298,1806,1931,0,11924,4135,26123,"45,7275","9,7127",314,1859,9797,67,0,22,0,20,48,0,2029,21/4/23 14.46,"32,98","18,06","18,59","26,123"
919,AAA00353656109378739,3298,1843,2006,0,11858,4128,26157,"45,7275","9,7127",314,1883,9796,69,0,292,0,6,30,0,2399,21/4/23 15.01,"32,98","18,43","18,83","26,157"
920,AAA00353656109378739,3310,1875,2006,0,11858,4128,26157,"45,7275","9,7127",314,2002,9795,71,0,135,13,5,13,135,2222,21/4/23 15.16,"33,10","18,75","20,02","26,157"
921,AAA00353656109378739,3330,1912,2031,0,11924,4128,26054,"45,7275","9,7127",314,2017,9794,70,0,202,0,9,37,0,1998,21/4/23 15.31,"33,30","19,12","20,17","26,054"
922,AAA00353656109378739,3350,1943,2062,0,11924,4128,25985,"45,7275","9,7127",314,1955,9792,70,0,292,13,11,27,0,1898,21/4/23 15.46,"33,50","19,43","19,55","25,985"
923,AAA00353656109378739,3350,1968,2150,0,11924,4128,25915,"45,7275","9,7127",293,1853,9792,69,0,135,36,18,36,135,1614,21/4/23 16.03,"33,50","19,68","18,53","25,915"
924,AAA00353656109378739,3360,1993,2131,0,11924,4128,25915,"45,7275","9,7127",293,1885,9791,70,0,67,4,8,36,0,1356,21/4/23 16.16,"33,60","19,93","18,85","25,915"
925,AAA00353656109378739,3366,2006,2137,0,11924,4128,25846,"45,7275","9,7127",293,1906,9790,70,0,0,0,5,15,0,1094,21/4/23 16.31,"33,66","20,06","19,06","25,846"
926,AAA00353656109378739,3372,2025,2243,0,11924,4115,25777,"45,7275","9,7127",293,1834,9788,68,0,202,0,11,24,0,1021,21/4/23 16.47,"33,72","20,25","18,34","25,777"
927,AAA00353656109378739,3381,2025,2231,0,11858,4128,25777,"45,7275","9,7127",293,1847,9789,68,0,67,13,15,34,0,971,21/4/23 17.02,"33,81","20,25","18,47","25,777"
928,AAA00353656109378739,3389,2031,2181,0,11924,4115,25743,"45,7275","9,7127",293,1844,9789,69,0,292,0,0,1,0,915,21/4/23 17.16,"33,89","20,31","18,44","25,743"
929,AAA00353656109378739,3381,2025,2168,0,11924,4135,25708,"45,7275","9,7127",293,1862,9789,70,0,67,10,3,11,0,871,21/4/23 17.31,"33,81","20,25","18,62","25,708"
930,AAA00353656109378739,3395,2018,2162,0,11858,4142,25639,"45,7275","9,7127",293,1830,9788,70,0,67,20,9,34,0,733,21/4/23 17.46,"33,95","20,18","18,30","25,639"
931,AAA00353656109378739,3386,2006,2206,0,11858,4128,25604,"45,7275","9,7127",293,1801,9788,70,0,202,4,10,33,0,707,21/4/23 18.02,"33,86","20,06","18,01","25,604"
932,AAA00353656109378739,3385,2000,2150,0,11858,4128,25604,"45,7275","9,7127",293,1756,9786,70,0,247,12,14,26,0,648,21/4/23 18.17,"33,85","20,00","17,56","25,604"
933,AAA00353656109378739,3396,1987,2131,0,11793,4128,25639,"45,7275","9,7127",293,1724,9787,71,0,135,17,5,17,135,550,21/4/23 18.32,"33,96","19,87","17,24","25,639"
934,AAA00353656109378739,3396,1968,2112,0,11858,4128,25639,"45,7275","9,7127",293,1652,9788,71,0,292,0,7,23,0,437,21/4/23 18.47,"33,96","19,68","16,52","25,639"
935,AAA00353656109378739,3401,1962,2175,0,11858,4142,25570,"45,7275","9,7127",293,1585,9788,72,0,202,0,0,0,202,381,21/4/23 19.02,"34,01","19,62","15,85","25,57"
936,AAA00353656109378739,3398,1956,2106,0,11924,4128,25570,"45,7275","9,7127",293,1518,9788,72,0,202,0,0,0,202,313,21/4/23 19.17,"33,98","19,56","15,18","25,57"
937,AAA00353656109378739,3398,1950,2093,0,11858,4128,25570,"45,7275","9,7127",293,1452,9789,72,0,202,7,1,7,202,214,21/4/23 19.33,"33,98","19,50","14,52","25,57"
938,AAA00353656109378739,3414,1931,2075,0,11793,4135,25604,"45,7275","9,7127",293,1387,9789,72,0,202,2,0,2,202,98,21/4/23 19.48,"34,14","19,31","13,87","25,604"
939,AAA00353656109378739,3407,1918,2112,0,11793,4122,25604,"45,7275","9,7126",294,1335,9790,72,0,0,3,5,8,0,24,21/4/23 20.03,"34,07","19,18","13,35","25,604"
940,AAA00353656109378739,3403,1906,2056,0,11858,4128,25604,"45,7275","9,7126",294,1293,9790,73,0,0,3,5,10,0,3,21/4/23 20.18,"34,03","19,06","12,93","25,604"
941,AAA00353656109378739,3388,1881,2025,0,11793,4122,25604,"45,7275","9,7126",294,1247,9791,73,0,0,2,0,2,0,0,21/4/23 20.33,"33,88","18,81","12,47","25,604"
942,AAA00353656109378739,3375,1862,2093,0,11924,4128,25639,"45,7275","9,7126",294,1207,9792,74,0,0,0,2,8,0,1,21/4/23 20.48,"33,75","18,62","12,07","25,639"
943,AAA00353656109378739,3367,1837,2050,0,11858,4128,25674,"45,7275","9,7126",294,1179,9794,75,0,0,0,0,0,0,0,21/4/23 21.03,"33,67","18,37","11,79","25,674"
944,AAA00353656109378739,3382,1812,1975,0,11924,4142,25708,"45,7275","9,7126",294,1149,9794,76,0,0,0,0,0,0,0,21/4/23 21.18,"33,82","18,12","11,49","25,708"
945,AAA00353656109378739,3365,1793,1937,0,11858,4128,25743,"45,7275","9,7126",294,1126,9795,76,0,0,0,0,0,0,1,21/4/23 21.33,"33,65","17,93","11,26","25,743"
946,AAA00353656109378739,3365,1768,1912,0,11924,4128,25743,"45,7275","9,7126",294,1146,9795,77,0,0,19,12,24,0,0,21/4/23 21.49,"33,65","17,68","11,46","25,743"
947,AAA00353656109378739,3356,1750,1962,0,11858,4128,25812,"45,7275","9,7126",294,1193,9796,77,0,0,12,15,34,0,0,21/4/23 22.04,"33,56","17,50","11,93","25,812"
948,AAA00353656109378739,3371,1731,1881,0,11924,4142,25812,"45,7275","9,7126",294,1163,9796,77,0,0,7,8,11,0,0,21/4/23 22.19,"33,71","17,31","11,63","25,812"
949,AAA00353656109378739,3361,1706,1850,0,11858,4122,25846,"45,7275","9,7126",294,1137,9797,77,0,0,11,8,16,0,0,21/4/23 22.34,"33,61","17,06","11,37","25,846"
950,AAA00353656109378739,3361,1687,1831,0,11924,4149,25846,"45,7275","9,7126",294,1131,9798,77,0,292,10,10,16,0,0,21/4/23 22.49,"33,61","16,87","11,31","25,846"
951,AAA00353656109378739,3359,1668,1875,0,11858,4128,25915,"45,7275","9,7126",294,1086,9799,77,0,0,13,12,31,0,0,21/4/23 23.04,"33,59","16,68","10,86","25,915"
952,AAA00353656109378739,3360,1656,1800,0,11858,4128,25950,"45,7275","9,7126",294,1082,9799,78,0,0,18,13,18,0,0,21/4/23 23.19,"33,60","16,56","10,82","25,95"
953,AAA00353656109378739,3354,1637,1775,0,11858,4142,25915,"45,7275","9,7126",294,1032,9800,78,0,292,9,6,14,0,0,21/4/23 23.34,"33,54","16,37","10,32","25,915"
954,AAA00353656109378739,3358,1612,1756,0,11924,4115,25985,"45,7275","9,7126",294,1048,9800,78,0,0,12,18,27,0,3,21/4/23 23.49,"33,58","16,12","10,48","25,985"
955,AAA00353656109378739,3358,1593,1775,0,11793,4122,25985,"45,7275","9,7127",289,1041,9800,78,0,0,14,17,24,0,0,22/4/23 0.04,"33,58","15,93","10,41","25,985"
956,AAA00353656109378739,3338,1575,1725,0,11858,4128,26054,"45,7275","9,7127",289,1022,9800,78,0,0,10,12,24,0,0,22/4/23 0.20,"33,38","15,75","10,22","26,054"
957,AAA00353656109378739,3347,1550,1693,0,11924,4128,26088,"45,7275","9,7127",289,1030,9800,79,0,0,18,16,39,0,0,22/4/23 0.35,"33,47","15,50","10,30","26,088"
958,AAA00353656109378739,3338,1525,1768,0,11989,4122,26088,"45,7275","9,7127",289,1016,9801,79,0,0,21,18,34,0,0,22/4/23 0.50,"33,38","15,25","10,16","26,088"
959,AAA00353656109378739,3337,1506,1712,0,11858,4128,26123,"45,7275","9,7127",289,1018,9801,79,0,337,34,24,38,0,0,22/4/23 1.05,"33,37","15,06","10,18","26,123"
960,AAA00353656109378739,3350,1487,1650,0,11858,4115,26157,"45,7275","9,7127",289,1012,9801,79,0,0,14,11,18,0,0,22/4/23 1.20,"33,50","14,87","10,12","26,157"
961,AAA00353656109378739,3322,1462,1618,0,11858,4142,26192,"45,7275","9,7127",289,1020,9801,79,0,292,42,22,42,292,0,22/4/23 1.35,"33,22","14,62","10,20","26,192"
962,AAA00353656109378739,3333,1437,1593,0,11858,4135,26192,"45,7275","9,7127",289,1009,9799,79,0,292,6,19,42,0,0,22/4/23 1.50,"33,33","14,37","10,09","26,192"
963,AAA00353656109378739,3297,1418,1618,0,11858,4149,26226,"45,7275","9,7127",289,1006,9797,79,0,0,33,20,33,0,0,22/4/23 2.05,"32,97","14,18","10,06","26,226"
964,AAA00353656109378739,3320,1406,1587,0,11924,4128,26226,"45,7275","9,7127",289,969,9798,79,0,0,18,16,33,0,0,22/4/23 2.20,"33,20","14,06","9,69","26,226"
965,AAA00353656109378739,3307,1393,1550,0,11858,4128,26261,"45,7275","9,7127",289,940,9797,79,0,0,18,18,30,0,0,22/4/23 2.35,"33,07","13,93","9,40","26,261"
966,AAA00353656109378739,3326,1375,1525,0,11858,4128,26330,"45,7275","9,7127",289,934,9797,79,0,0,30,21,30,0,0,22/4/23 2.50,"33,26","13,75","9,34","26,33"
967,AAA00353656109378739,3319,1362,1543,0,11858,4128,26330,"45,7275","9,7127",289,916,9797,79,0,0,19,10,19,0,0,22/4/23 3.06,"33,19","13,62","9,16","26,33"
968,AAA00353656109378739,3304,1343,1500,0,11858,4115,26330,"45,7275","9,7127",289,947,9796,80,0,337,21,26,41,0,0,22/4/23 3.21,"33,04","13,43","9,47","26,33"
969,AAA00353656109378739,3307,1331,1475,0,11858,4135,26296,"45,7275","9,7127",289,938,9796,79,0,292,14,26,42,0,0,22/4/23 3.36,"33,07","13,31","9,38","26,296"
970,AAA00353656109378739,3304,1312,1462,0,11858,4135,26365,"45,7275","9,7127",289,937,9796,79,0,0,14,20,32,0,0,22/4/23 3.51,"33,04","13,12","9,37","26,365"
971,AAA00353656109378739,3311,1300,1481,0,11793,4128,26399,"45,7275","9,7127",301,938,9795,79,0,337,12,18,26,0,0,22/4/23 4.06,"33,11","13,00","9,38","26,399"
972,AAA00353656109378739,3274,1287,1443,0,11924,4135,26399,"45,7275","9,7127",301,934,9795,79,0,0,44,31,44,0,0,22/4/23 4.21,"32,74","12,87","9,34","26,399"
973,AAA00353656109378739,3298,1275,1431,0,11989,4128,26399,"45,7275","9,7127",301,930,9795,79,0,337,23,17,26,0,0,22/4/23 4.36,"32,98","12,75","9,30","26,399"
974,AAA00353656109378739,3298,1262,1412,0,11858,4128,26399,"45,7275","9,7127",301,907,9796,79,0,0,10,13,29,0,0,22/4/23 4.51,"32,98","12,62","9,07","26,399"
975,AAA00353656109378739,3300,1256,1443,0,11858,4135,26399,"45,7275","9,7127",301,891,9797,79,0,0,20,23,34,0,0,22/4/23 5.07,"33,00","12,56","8,91","26,399"
976,AAA00353656109378739,3276,1250,1393,0,11858,4149,26434,"45,7275","9,7127",301,901,9796,80,0,337,24,20,26,0,0,22/4/23 5.22,"32,76","12,50","9,01","26,434"
977,AAA00353656109378739,3303,1237,1381,0,11858,4128,26434,"45,7275","9,7127",301,894,9797,79,0,0,31,20,31,0,0,22/4/23 5.37,"33,03","12,37","8,94","26,434"
978,AAA00353656109378739,3301,1225,1368,0,11858,4142,26468,"45,7275","9,7127",301,886,9795,80,0,0,22,21,38,0,0,22/4/23 5.52,"33,01","12,25","8,86","26,468"
979,AAA00353656109378739,3303,1218,1393,0,11858,4142,26468,"45,7275","9,7127",301,896,9795,80,0,0,13,12,23,0,0,22/4/23 6.07,"33,03","12,18","8,96","26,468"
980,AAA00353656109378739,3303,1212,1356,0,11924,4142,26468,"45,7275","9,7127",301,867,9795,79,0,292,22,21,32,0,1,22/4/23 6.22,"33,03","12,12","8,67","26,468"
981,AAA00353656109378739,3306,1206,1343,0,11858,4128,26537,"45,7275","9,7127",301,814,9794,80,0,292,14,9,18,0,0,22/4/23 6.37,"33,06","12,06","8,14","26,537"
982,AAA00353656109378739,3279,1193,1337,0,11793,4135,26503,"45,7275","9,7127",301,858,9794,80,0,0,14,17,32,0,1,22/4/23 6.52,"32,79","11,93","8,58","26,503"
983,AAA00353656109378739,3286,1187,1362,0,11858,4135,26572,"45,7275","9,7127",301,895,9796,81,0,0,27,24,50,0,6,22/4/23 7.07,"32,86","11,87","8,95","26,572"
984,AAA00353656109378739,3292,1181,1331,0,11793,4115,26572,"45,7275","9,7127",301,935,9797,81,0,0,20,22,37,0,6,22/4/23 7.22,"32,92","11,81","9,35","26,572"
985,AAA00353656109378739,3294,1181,1318,0,11924,4128,26537,"45,7275","9,7127",301,960,9799,81,0,0,29,23,40,0,3,22/4/23 7.37,"32,94","11,81","9,60","26,537"
986,AAA00353656109378739,3292,1187,1325,0,11858,4122,26607,"45,7275","9,7127",301,1019,9800,81,0,292,21,14,21,292,24,22/4/23 7.53,"32,92","11,87","10,19","26,607"
987,AAA00353656109378739,3285,1212,1362,0,11858,4128,26607,"45,7275","9,7127",295,1128,9799,80,0,0,17,20,36,0,28,22/4/23 8.08,"32,85","12,12","11,28","26,607"
988,AAA00353656109378739,3277,1231,1356,0,11793,4128,26641,"45,7275","9,7127",295,1240,9799,78,0,292,34,16,34,292,53,22/4/23 8.23,"32,77","12,31","12,40","26,641"
989,AAA00353656109378739,3279,1256,1400,0,11989,4128,26641,"45,7275","9,7127",295,1388,9801,78,0,0,27,16,37,0,98,22/4/23 8.38,"32,79","12,56","13,88","26,641"
990,AAA00353656109378739,3294,1293,1412,0,11858,4128,26641,"45,7275","9,7127",295,1547,9800,75,0,0,21,11,22,0,239,22/4/23 8.53,"32,94","12,93","15,47","26,641"
991,AAA00353656109378739,3287,1325,1475,0,11858,4135,26676,"45,7275","9,7127",295,1554,9800,74,0,0,0,12,30,0,241,22/4/23 9.08,"32,87","13,25","15,54","26,676"
992,AAA00353656109378739,3303,1362,1481,0,11924,4128,26641,"45,7275","9,7127",295,1671,9800,74,0,247,18,7,18,247,335,22/4/23 9.23,"33,03","13,62","16,71","26,641"
993,AAA00353656109378739,3294,1400,1512,0,11924,4142,26641,"45,7275","9,7127",295,1709,9800,74,0,247,3,4,8,0,530,22/4/23 9.38,"32,94","14,00","17,09","26,641"
994,AAA00353656109378739,3308,1437,1550,0,11924,4135,26572,"45,7275","9,7127",295,1829,9801,74,0,67,22,15,38,0,615,22/4/23 9.53,"33,08","14,37","18,29","26,572"
